season_five_intro,18.27,22.67,^2Lerch:^7 Si atrapamos a este infeliz, nos bañarán en premios... Atentos...,,
season_five_intro,23.77,26.93,^2Lerch:^7 Lerch a Roze: ¿lista para encender el fuego...?,,
season_five_intro,26.93,29.1,^2Roze:^7 Siempre, ya lo sabes...,,
season_five_intro,29.1,30.93,^2Lerch:^7 Eso es lo que quería escuchar.,,
season_five_intro,30.93,32.77,^2Lerch:^7 ¿Fuegos artificiales?,,
season_five_intro,32.77,35,^2Roze:^7 Esperen a escuchar esto...,,
season_five_intro,36.2,39,^2Roze:^7 ¡Mecha encendida... es hora de entrar!,,
season_five_intro,39,41.17,^2Lerch:^7 ¡Recibido, enciéndela!,,
season_five_intro,51.6,53.47,^2Roze:^7 ¡Resultado óptimo, Shadows!,,
season_five_intro,53.47,55.43,^2Roze:^7 Puerta abierta. Traigan a los pájaros.,,
season_five_intro,56.4,58.37,^2Piloto de Little Bird CS 1:^7 Listo. Zona de aterrizaje marcada. Bajando.,,
season_five_intro,59.67,62.47,^2Lerch:^7 Shadows, deprisa y avancen...,,
season_five_intro,62.47,66.53,^2Lerch:^7 Si ven intenciones hostiles, tienen permiso para atacar...,,
season_four_intro,0,2.57,^2Price:^7 Verdansk fue la zona cero en la Guerra Fría.,,
season_four_intro,2.57,7.13,^2Price:^7 Una ciudad con túneles, Gulag, búnkeres y armas de destrucción masiva.,,
season_four_intro,7.13,9.3,^2Price:^7 Este es Victor Zakhaev.,,
season_four_intro,9.3,17,^2Price:^7 Su padre fue un héroe soviético que deseaba una guerra mundial que nunca llegó. Víctor encontró un compañero para cumplir ese deseo.,,
season_four_intro,17,20.17,^2Price:^7 Al-Asad tenía cuentas pendientes con las superpotencias.,,
season_four_intro,20.17,23.77,^2Price:^7 Fue liberado... Armado... Y está suelto...,,
season_four_intro,23.77,32.53,^2Price:^7 La Coalición y la Unión firmaron tratados, enviaron a sus mejores hombres a restaurar el orden, pero Zakhaev movió hilos y sembró la discordia.,,
season_four_intro,32.53,36.83,^2Price:^7 Nos volvimos unos contra otros, justo como él quería.,,
season_four_intro,36.83,40.43,^2Price:^7 Inteligencia sugiere que aquí hay un mundo oculto... Y piensa usarlo.,,
season_four_intro,40.43,45.4,^2Price:^7 Es una maldita bomba, y Zakhaev ya encendió la mecha...,,
season_four_intro,49.53,51.63,^2Kyle:^7 Hagámoslo, ¿sí?,,
season_four_intro,52.5,56.67,^2Price:^7 Bravo-6... infiltrándose.,,
season_seven_intro,0.33,4.47,Refugio de la CIA. Berlín Oeste, Alemania. 20 de enero de 1984.,,
season_seven_intro,17.2,20.57,^1Stitch: ^7Adler está armando el rompecabezas...,,
season_seven_intro,20.93,24.03,^1Stitch: ^7Sin saber que él mismo es una pieza.,,
season_seven_intro,24.67,30.57,^1Stitch: ^7No vivirá lo suficiente para averiguarlo. No tendré la "piedad" que él tuvo conmigo.,,
season_seven_intro,34.27,38.57,^1Stitch: ^7Estuve a cargo de la producción del Nova 6 en la Isla Renacimiento.,,
season_seven_intro,38.83,42.13,^1Stitch: ^7Bajo las órdenes del mismísimo Kravchenko.,,
season_seven_intro,42.93,47.9,^1Stitch: ^7Yo era leal y estaba ascendiendo, hasta que los americanos nos encontraron.,,
season_seven_intro,48.9,51.97,^1Stitch: ^7Ahí conocí a Russell Adler.,,
season_seven_intro,53.4,56,^1Stitch: ^7No pudo quebrarme.,,
season_seven_intro,56,58.73,^2Adler: ^7Dile a tu jefe que esto es por Weaver.,,
season_seven_intro,59.93,64.23,^1Stitch: ^7Por dejar caer a Renacimiento, Kravchenko me envió al Gulag,,,
season_seven_intro,65.1,67.5,^1Stitch: ^7...donde encontré mi propósito.,,
season_seven_intro,71.5,74.47,^2Zeyna: ^7Te está tendiendo una trampa, Adler.,,
season_seven_intro,74.47,78.5,^2Adler: ^7Lo sé, pero si no lo detenemos, morirán muchos civiles.,,
season_seven_intro,79.7,81.53,Mall at the Pines. Nueva Jersey. 21 de enero de 1984.,,
season_seven_intro,81.53,83.23,^2Adler: ^7Hazlo.,,
season_seven_intro,96.23,101.2,^2Adler: ^7Qué mierda... Está produciendo Nova 6 otra vez...,,
season_seven_intro,110.77,115.73,^1Stitch: ^7Maten al resto. Adler es mío.,,
season_six_intro,4.7,6.77,^2Nikolai:^7 La información era correcta.,,
season_six_intro,6.77,8.37,^2Farah:^7 Así es.,,
season_six_intro,8.37,13.03,^2Nikolai:^7 Zakhaev y sus tropas han usado los túneles para desplazarse por Verdansk a su antojo.,,
season_six_intro,13.03,15.93,^2Farah:^7 Tenía túneles, pero no los trenes.,,
season_six_intro,15.93,17.73,^2Farah:^7 ¿Puedes arrancarlos?,,
season_six_intro,18.7,21.2,^2Nikolai:^7 Si consigues un poco de tiempo, sí.,,
season_six_intro,21.73,23.43,^2Farah:^7 Tres enemigos se dirigen hacia ti, Nik.,,
season_six_intro,26.03,27.7,^2Nikolai:^7 Quítamelos de encima.,,
season_six_intro,53.03,53.8,,,
season_six_intro,66.3,70.37,^2Soldado de Zakhaev 3:^7 ¡Aaargh...!,,
season_six_intro,70.37,72.97,^2Farah:^7 Ya está. Todo despejado.,,
season_six_intro,73.23,76.07,^2Nikolai:^7 Ya casi, Farah... Aquí vamos...,,
season_six_intro,83.63,84.43,^2Farah:^7 Buen trabajo.,,
season_six_intro,85.3,88.13,^2Nikolai:^7 Igualmente. Saluda al capitán de mi parte.,,
season_six_intro,88.83,91.53,^2Farah:^7 Quédate... Ayúdanos con Zakhaev.,,
season_six_intro,92.77,94.63,^2Nikolai:^7 Preferiría matarlo.,,
season_six_intro,95.57,97.7,^2Farah:^7 Bien. Necesitarás esto.,,
season_six_intro,100.5,102,^2Nikolai:^7 De vuelta al combate...,,
season_six_intro,102.43,106.37,^2Farah:^7 Jefe, estoy con Nikolai. Ya está.,,
season_six_intro,107.07,107.9,^2Price:^7 Recibido.,,
season_six_intro,108.73,111.7,^2Price:^7 Bravo 6 a Griggs. Todos preparados.,,
season_six_intro,112.3,114.37,^2Griggs:^7 Recibido. Cuando digas, capitán.,,
season_three_intro,8.77,10.4,^2Price:^7 Simon…,,
season_three_intro,10.4,11.67,^2Ghost:^7 Price...,,
season_three_intro,11.67,13.17,^2Price:^7 ¿Puedes hablar?,,
season_three_intro,13.17,15.93,^2Ghost:^7 Puedo escuchar.,,
season_three_intro,15.93,25.1,^2Price:^7 El plan de Zakhaev funciona. El Armisticio en Verdansk cayó oficialmente. Es un maldito caos.,,
season_three_intro,25.1,27.6,^2Ghost:^7 Dime algo que no sepa.,,
season_three_intro,27.6,34.73,^2Price:^7 Tengo una escuadra. Mandé varios operadores a tu posición.,,
season_three_intro,34.73,36.4,^2Ghost:^7 Más vale que sean buenos...,,
season_three_intro,36.4,40.53,^2Price:^7 Lo son.,,
season_three_intro,49.43,52.37,^2Alex:^7 Echo 3-1, listo para la acción.,,
season_three_intro,52.37,55.6,^2Ghost:^7 Alex. Creí que habías muerto.,,
season_three_intro,55.6,57.33,^2Alex:^7 Todavía en pie...,,
season_three_intro,57.33,60.33,^2Ghost:^7 ¿Listo para un tiroteo?,,
season_three_intro,60.33,61.7,^2Alex:^7 ¡Armas listas!,,
season_two_intro,28.1,29,^3Wyatt:^7 ¡Abatido!,,
season_two_intro,29.28,32,^3Wyatt:^7 El gas se acerca, necesitamos extracción.,,
season_two_intro,58.13,59,^2Ghost:^7 Price.,,
season_two_intro,60,61.2,^2Ghost:^7 Algo anda mal en Verdansk.,,
season_two_intro,62.09,65.17,^2Ghost:^7 Se están atacando a ellos mismos. Necesitamos saber por qué…,,
season_two_intro,66.18,68.1,^2Ghost:^7 Envíen a gente confiable…,,
season_two_intro,69.09,70,^2Ghost:^7 Ghost fuera.,,
sp_captive_cine_intro,10.8,11.5,^2Kyle: ^7¡Alex!,,
sp_captive_cine_intro,14.15,16.75,^2Kyle: ^7Yo no lo hice, me alegra que tú sí.,,
sp_captive_cine_intro,17,18.8,^2Alex: ^7Pena no liquidarlo dos veces.,,
sp_captive_cine_intro,19.5,21,^2Kyle: ^7Gracias, amigo.,,
sp_captive_cine_intro,34.6,37.5,^2Laswell: ^7Felicidades por hacer un buen trabajo.,,
sp_captive_cine_intro,39,44,^2Laswell: ^7Por mucho que queramos celebrar, me temo que eso tendrá que esperar. Hadir y sus nuevos amigos se desplazan.,,
sp_captive_cine_intro,44.3,45.3,^2Farah: ^7¿Dónde están?,,
sp_captive_cine_intro,45.5,46.65,^2Laswell:^7 Un paso a la vez...,,
sp_captive_cine_intro,46.75,48.4,^2Alex: ^7Nadie dijo que son amigos.,,
sp_captive_cine_intro,48.5,50.85,^2Norris: ^7La general no estaría de acuerdo.,,
sp_captive_cine_intro,51,51.75,^2Laswell: ^7Norris, te pedí que lo manejaras.,,
sp_captive_cine_intro,51.8,56,^2Norris: ^7Diles, Laswell, o yo lo haré.,,
sp_captive_cine_intro,56.55,61.1,^2Laswell: ^7El mando modificó el estado de las fuerzas de Farah.,,
sp_captive_cine_intro,61.3,64.3,^2Kyle: ^7¿Podría decir esa mierda en otras palabras?,,
sp_captive_cine_intro,65.3,67,^2Price: ^7Entonces están en la lista.,,
sp_captive_cine_intro,67.1,68.6,^2Farah: ^7¿Qué lista?,,
sp_captive_cine_intro,68.75,72,^2Norris: ^7La de organizaciones terroristas. ,,
sp_captive_cine_intro,72.15,75.5,^2Norris: ^7Ordené a los marines que traten al ejército de Farah como hostil.,,
sp_captive_cine_intro,75.65,78.65,^2Alex:^7 ¡¿Qué?! Son nuestros aliados.,,
sp_captive_cine_intro,78.8,79.5,^2Norris: ^7Ya no.,,
sp_captive_cine_intro,79.65,82.8,^2Price: ^7Mantén a tus chicos con la correa corta, Coronel.,,
sp_captive_cine_intro,83,83.65,^2Norris:^7 ¿O qué?,,
sp_captive_cine_intro,83.7,87.35,^2Price: ^7O yo voy a colgarte con ella.,,
sp_captive_cine_intro,87.5,91,^2Alex: ^7Kate, esta gente necesita nuestro apoyo.,,
sp_captive_cine_intro,91.75,93.6,^2Laswell: ^7No hay nada que podamos hacer.,,
sp_captive_cine_intro,93.8,96.5,^2Kyle: ^7No, hay mucho que hacer.,,
sp_captive_cine_intro,96.6,98.8,^2Alex: ^7Me harta que me digan quiénes son mis amigos.,,
sp_captive_cine_intro,99,100.5,^2Farah: ^7Alex, no...,,
sp_captive_cine_intro,100.6,104,^2Alex: ^7Volveré a Urzikistán. Con las fuerzas de liberación.,,
sp_captive_cine_intro,104.1,105.5,^2Laswell: ^7Lo que haces es ilegal.,,
sp_captive_cine_intro,105.6,107.6,^2Alex: ^7Sin duda sé que todo lo que hacemos es ilegal.,,
sp_captive_cine_intro,107.7,109.1,^2Kyle: ^7Solo lo bueno.,,
sp_captive_cine_intro,110.4,112,^2Kyle:^7 Tienes amigos cerca.,,
sp_captive_cine_intro,112.25,113.25,^2Alex: ^7Tú también.,,
sp_captive_cine_intro,115.1,118.3,^2Farah:^7 Gracias... por todo.,,
sp_captive_cine_intro,118.5,122.75,^2Price: ^7Aún no ha terminado. Créeme.,,
sp_captive_cine_intro,123,125,^2Farah: ^7Siempre lo hago.,,
sp_captive_cine_intro,132,136,[10 AÑOS ATRÁS],,
sp_embassy_cine_intro,0.01,7,[CÁNTICOS DE LA MULTITUD],,
sp_embassy_cine_intro,13.5,18.7,^1Carnicero:^7 ¡Entréguennos al Lobo o iremos por él!,50,1
sp_embassy_cine_intro,19,21.75,^2Alex: ^72-6, Echo está listo en el segundo piso...,,
sp_embassy_cine_intro,22,25.5,^2Alex: ^7Atención, el acceso principal está libre, pero la ventana se cierra rápido.,,
sp_embassy_cine_intro,25.6,29.5,^2Kyle: ^7Entendido. Aterrizamos en 3 minutos. 2-6, fuera.,,
sp_embassy_cine_intro,29.6,30.3,^2Alex: ^73 minutos.,,
sp_embassy_cine_intro,30.4,35.5,^1Lobo: ^7En 3 minutos, mi gente estará adentro y los matarán a todos.,,
sp_embassy_cine_intro,36,39.15,^2Alex: ^7Elegí llevarte con vida. Pero puedo cambiar de opinión.,,
sp_embassy_cine_intro,39.3,40.5,^1Lobo: ^7Tienes al hombre equivocado.,,
sp_embassy_cine_intro,40.6,43,^2Farah: ^7Mientes. Diles lo que hiciste.,,
sp_embassy_cine_intro,43.15,44.8,^1Lobo: ^7No robamos el gas.,,
sp_embassy_cine_intro,44.9,45.65,^2Farah: ^7¿Quién fue?,,
sp_embassy_cine_intro,45.75,48,^1Lobo: ^7Alguien muy peligroso.,,
sp_embassy_cine_intro,48.15,49.15,^2Alex: ^7¿Dónde está?,,
sp_embassy_cine_intro,49.25,50.5,^1Lobo: ^7Ojalá supiera...,,
sp_embassy_cine_intro,50.6,53.75,^2Hadir: ^7El Carnicero está afuera. Quemarán la ciudad si es necesario.,,
sp_embassy_cine_intro,54,56.6,^1Lobo: ^7Salva tu vida, hija... Únetenos.,,
sp_embassy_cine_intro,57,58.25,^2Hadir: ^7¡Tú no debes hablarle!,,
sp_embassy_cine_intro,58.3,61.15,^2Alex: ^7Oye, mantén la calma.,,
sp_embassy_cine_intro,61.3,67.3,^2Farah: ^7No soy tu hija, anciano. Yo lidero soldados. Tú entrenas asesinos.,,
sp_embassy_cine_intro,67.45,71.6,^1Lobo: ^7Pero todos somos asesinos aquí, ¿no?,,
sp_embassy_cine_intro,72,72.5,[DISPAROS AMORTIGUADOS],,
sp_embassy_cine_intro,73.5,74,[SONIDO DE ALARMA],,
sp_embassy_cine_intro,74.1,75.6,^2Alex: ^7¡Lograron entrar! ,,
sp_embassy_cine_intro,76.5,78.5,^2Alex: ^7¡Hay que irnos, ahora!,,
sp_embassy_cine_intro,79,83.3,^2Alex: ^73-1 a 2-6. Hay disparos, nos vamos para proteger al VIP.,,
sp_epilogue,6.5,7.15,^2Laswell: ^7¿Té?,,
sp_epilogue,7.25,11,^2Price: ^7Sí. Estoy muy lejos de una buena cerveza.,,
sp_epilogue,11.5,13.1,^2Laswell: ^7Rusia repudió a Barkov.,,
sp_epilogue,13.15,16.5,^2Price: ^7No tenían alternativa. Está muerto.,,
sp_epilogue,16.65,18.5,^2Laswell: ^7Sacaste ventaja de ese problema, John.,,
sp_epilogue,18.6,21,^2Price: ^7Por ahora, pero está pendiente.,,
sp_epilogue,21.1,23.1,^2Laswell: ^7No por mucho.,,
sp_epilogue,24.65,29.65,^2Laswell: ^7El general Shepherd te envió los archivos que pediste. ¿De qué se trata todo esto?,,
sp_epilogue,30.55,32.15,^2Price: ^7Una fuerza operativa.,,
sp_epilogue,33.25,34.3,^2Laswell: ^7Tenemos cabos sueltos.,,
sp_epilogue,34.35,35.65,^2Price: ^7Yo los ataré.,,
sp_epilogue,35.85,38.65,^2Laswell: ^7Financio a agentes, no a forajidos.,,
sp_epilogue,41,42.5,^2Price: ^7Disfruta el té, ¿quieres?,,
sp_epilogue,42.65,46.3,^2Laswell: ^7Zakhaev quiere el trono de Barkov.,,
sp_epilogue,46.5,48.75,^2Price: ^7Casi lo maté en Prípiat... con MacMillan.,,
sp_epilogue,49.95,53.5,^2Laswell:^7 Ese era el padre. Hablo de su hijo, "Víctor".,,
sp_epilogue,53.6,53.8,^2Price: ^7Hermosa familia...,,
sp_epilogue,55.25,57,^2Laswell: ^7Son seguidores de Hadir...,,
sp_epilogue,57.1,60.15,^2Price: ^7Eso explicaría por qué sigue vivo.,,
sp_epilogue,60.3,61.65,^2Laswell: ^7Lo van a liberar.,,
sp_epilogue,62.35,65,^2Price: ^7Dame lo que necesito...,,
sp_epilogue,74.35,76.35,^2Laswell: ^7¿Y tu equipo?,,
sp_epilogue,77.8,79.15,^2Price: ^7El sargento Garrick.,,
sp_epilogue,79.4,80.6,^2Laswell: ^7¿Kyle?,,
sp_epilogue,80.8,85,^2Price: ^7Lo llaman "Gaz". Nunca dijo nada.,,
sp_epilogue,85.8,90.15,^2Price: ^7John MacTavish, SAS. Tirador y demoliciones. Le dicen "Soap".,,
sp_epilogue,90.35,90.85,^2Laswell: ^7¿Por qué?,,
sp_epilogue,90.9,92.6,^2Price: ^7Es confidencial.,,
sp_epilogue,92.8,94.4,^2Price:^7 [RISA ENTRE DIENTES],,
sp_epilogue,94.45,96.15,^2Price: ^7Aquí está. ,,
sp_epilogue,96.65,98.65,^2Price:^7 Simon Riley.,,
sp_epilogue,100.65,101.35,^2Laswell: ^7No hay fotos.,,
sp_epilogue,101.4,102.4,^2Price: ^7Correcto.,,
sp_epilogue,102.85,105.5,^2Price:^7 Y el resto...,,
sp_epilogue,107.35,112.35,^2Price:^7 Es confidencial. A menos que aceptes.,,
sp_epilogue,113,114.5,^2Laswell: ^7¿Cómo le llamas a esta fuerza?,,
sp_epilogue,116.3,119,^2Price: ^71-4-1.,,
sp_estate_cine_intro,5.75,6.5,^2Price: ^7Oye.,,
sp_estate_cine_intro,7.3,9,^2Price: ^7Hay un control.,,
sp_estate_cine_intro,9.5,10.75,^2Kyle: ^7¿Para nosotros?,,
sp_estate_cine_intro,11.15,13.15,^2Price: ^7¿Cuál es la diferencia?,,
sp_estate_cine_intro,14.25,18,^2Kyle: ^7Está bloqueada. ¿Cuál es el plan?,,
sp_estate_cine_intro,20.15,21.4,^2Price: ^7Sorpresa y pavor.,,
sp_estate_cine_intro,21.5,23,[SIRENA DE POLICÍA],,
sp_estate_cine_intro,23.9,25.15,^2Kyle: ^7¿Y si no se mueven?,,
sp_estate_cine_intro,25.3,27.6,^2Price: ^7Desataremos el infierno...,,
sp_estate_cine_intro,28.7,29.5,^2Kyle: ^73 segundos...,,
sp_estate_cine_intro,29.55,31.5,^2Price: ^7Suficiente tiempo...,,
sp_estate_cine_intro,34.5,36.3,^2Price:^7 [RISAS],,
sp_estate_cine_intro,37.6,39,^2Kyle: ^7Santo cielo, capitán...,,
sp_estate_cine_intro,39.05,40.05,^2Price: ^7Nikolai nos salvó el trasero.,,
sp_estate_cine_intro,40.1,41.1,^2Kyle: ^7¿Y si nos siguen?,,
sp_estate_cine_intro,41.15,42.5,^2Price: ^7No lo harán.,,
sp_estate_cine_intro,49.65,51,^2Kyle: ^7Jefe...,,
sp_estate_cine_intro,52.15,54.15,^2Kyle: ^7¿Qué rayos hacemos aquí?,,
sp_estate_cine_intro,54.5,55.75,^2Price: ^7Hacemos el trabajo sucio.,,
sp_estate_cine_intro,56,56.8,^2Kyle: ^7¿Con mujeres y niños?,,
sp_estate_cine_intro,56.85,57.5,^2Price: ^7Eran una ventaja.,,
sp_estate_cine_intro,57.55,58.1,^2Kyle: ^7Eran rehenes.,,
sp_estate_cine_intro,58.15,65,^2Price: ^7Cuando te sacas los guantes, te manchas las manos, Kyle. Así son las cosas.,,
sp_estate_cine_intro,66,68.5,^2Kyle: ^7¿Cuál es el límite, señor?,,
sp_estate_cine_intro,69.65,75.5,^2Price: ^7Tu pones el límite donde lo necesites, sargento.,,
sp_estate_cine_intro,75.65,79.35,^2Price: ^7Después de todo, alguien debe tener al enemigo aterrado.,,
sp_estate_cine_intro,80,85.5,^2Price: ^7Nos ensuciamos y el mundo queda limpio. Esa es la misión.,,
sp_estate_cine_intro,86.5,90.5,^2Price: ^7Ahora, si lo estás reconsiderando, puedo hacerlo yo mismo...,,
sp_estate_cine_intro,92,95.35,^2Kyle: ^7No, señor. No tengo dudas.,,
sp_estate_cine_intro,95.5,96.5,^2Price: ^7Bien.,,
sp_estate_cine_intro,97.3,101,^2Price: ^7Vamos por Hadir antes de que mate a Barkov.,,
sp_highway_cine_intro,0.5,5,^2Farah: ^7El Lobo respalda al Carnicero. Las células terroristas de la ciudad los ocultarán.,,
sp_highway_cine_intro,5.4,8.75,^2Farah:^7 Bravo despejará las casas buscándolos, y mi gente te ayudará.,,
sp_highway_cine_intro,9,12,^2Farah:^7 Si intentan escapar a las montañas, solo tienen un camino...,,
sp_highway_cine_intro,12.5,15,^2Farah:^7 "Tariq Almawt", la carretera de la muerte.,,
sp_highway_cine_intro,15.25,19.25,^2Farah: ^7Los rusos la bombardearon durante la invasión, matando a quienes querían escapar.,,
sp_highway_cine_intro,19.5,21.5,^2Farah: ^7Hay una aldea en el cruce.,,
sp_highway_cine_intro,21.75,25,^2Farah:^7 Envié a Hadir y a sus combatientes a preparar una emboscada. ,,
sp_highway_cine_intro,25.25,28.75,^2Farah:^7 Alex y yo nos uniremos y tomaremos posición sobre el camino. ,,
sp_highway_cine_intro,29,32.5,^2Farah:^7 Al acecho… del Lobo.,,
sp_hometown_cine_intro,1,6,[20 AÑOS ATRÁS],,
sp_lab_cine_intro,2,5,^3Hadir: ^7Capitán, por favor, dele a Farah los planos y dígale la verdad.,,
sp_lab_cine_intro,5.15,7,^2Kyle: ^7Tendrás la ocasión de decirle a todos.,,
sp_lab_cine_intro,7.3,11.15,^3Hadir: ^7No me importan los demás. Lo hice por mi hermana.,,
sp_lab_cine_intro,11.3,17.6,^2Watcher 1: ^7Baseplate a 0-6, tráfico aéreo aliado al sur al 1-8-0. El código es: Watcher-1.,,
sp_lab_cine_intro,17.75,18.75,^2Price: ^7Recibido.,,
sp_lab_cine_intro,23.15,24.5,^2Price: ^7Es Laswell.,,
sp_lab_cine_intro,24.95,26.5,^2Kyle: ^7¿Qué hace ella aquí?,,
sp_lab_cine_intro,26.65,28.1,^2Price: ^7Huelo a sangre...,,
sp_lab_cine_intro,28.5,30.25,^2Price: ^7Es información. Resguárdala.,,
sp_lab_cine_intro,30.3,31.3,^2Kyle: ^7Sí, señor.,,
sp_lab_cine_intro,43.15,44.3,^2Price: ^7¿Qué rayos es esto?,,
sp_lab_cine_intro,44.75,47.15,^2Laswell: ^7Se acabó. Vamos a entregarlo.,,
sp_lab_cine_intro,47.25,48.25,^2Price: ^7¿A quién?,,
sp_lab_cine_intro,48.3,49.65,^2Laswell: ^7Rusia.,,
sp_lab_cine_intro,49.9,51.3,^2Price:^7 ¿Un intercambio?,,
sp_lab_cine_intro,51.35,52.5,^2Laswell: ^7Solo él.,,
sp_lab_cine_intro,52.75,54.75,^2Kyle: ^7¿Qué hacemos, jefe?,,
sp_lab_cine_intro,56,56.8,^2Price: ^7Espera...,,
sp_lab_cine_intro,57,58,^2Laswell: ^7No empeores esto, capitán.,,
sp_lab_cine_intro,58.05,59,^2Price: ^7¡Dame una razón para no hacerlo!,,
sp_lab_cine_intro,59.05,62.55,^2Laswell: ^7Es una guerra subsidiaria. Tu y yo sólo somos peones.,,
sp_lab_cine_intro,62.6,65,^2Price: ^7Habla por ti.,,
sp_lab_cine_intro,66,67,^2Price: ^7Entrégalo.,,
sp_lab_cine_intro,67.15,68.15,^2Kyle: ^7Sí, señor.,,
sp_lab_cine_intro,78.15,80.15,^2Price: ^7Hadir es tuyo. La información es mía.,,
sp_lab_cine_intro,81.65,84.5,^2Laswell: ^7Lo que sea que pase aquí, puedo ayudar.,,
sp_lab_cine_intro,86,88.3,^2Price: ^7Te llamaré si te necesito.,,
sp_lab_cine_intro,106.9,108.3,^2Kyle: ^7Le cubro la espalda, capitán.,,
sp_lab_cine_intro,110,111.5,^2Price: ^7¡Farah!,,
sp_lab_cine_intro,112.8,114.4,^2Price: ^7Hablemos...,,
sp_lab_cine_intro,117.75,119.3,^2Farah: ^7Sé cómo funciona esto, capitán.,,
sp_lab_cine_intro,119.65,123.65,^2Price: ^7Esta vez no. Le entregaron a Hadir a los rusos.,,
sp_lab_cine_intro,124.6,125.65,^2Farah: ^7Lo matarán.,,
sp_lab_cine_intro,126,126.5,^2Price: ^7Si tiene suerte.,,
sp_lab_cine_intro,128.45,131,^2Farah: ^7Volviste a salvar al mundo libre, capitán Price.,,
sp_lab_cine_intro,131.25,134.8,^2Price: ^7Hadir halló el laboratorio de Barkov, en el este de Georgia.,,
sp_lab_cine_intro,134.9,136.3,^2Farah: ^7¿La fábrica de gas?,,
sp_lab_cine_intro,136.5,138.35,^2Price: ^7Él planeaba destruirla.,,
sp_lab_cine_intro,138.55,140.35,^2Farah: ^7Hadir se volvió loco.,,
sp_lab_cine_intro,140.65,144,^2Price: ^7En el mundo hay muchos locos.,,
sp_lab_cine_intro,144.25,146.5,^2Price:^7 ¿No es así, Alex?,,
sp_lab_cine_intro,147.3,149.6,^2Alex: ^7Afirmativo, señor.,,
sp_lab_cine_intro,152.25,157.5,^2Price: ^7Con tu ayuda, terminaremos lo que él inició...,,
sp_lab_cine_intro,158.45,163,^2Farah: ^7Eres buen amigo, capitán. Y el peor enemigo, sin duda... ,,
sp_lab_cine_intro,163.35,168.35,^2Farah: ^7Pero yo no cruzo fronteras e invado. Defiendo a mi pueblo aquí, en mi hogar.,,
sp_lab_cine_intro,168.8,171.35,^2Price: ^7A veces la mejor línea de defensa...,,
sp_lab_cine_intro,175.15,179.25,^2Price: ^7Todo está ahí, los planos, el personal...,,
sp_lab_cine_intro,182.5,183.5,^2Farah: ^7Entiendo...,,
sp_lab_cine_intro,184.9,189,^2Farah: ^7Una milicia sin vínculos con el oeste no llevaría esta misión...,,
sp_lab_cine_intro,189.8,193.65,^2Price: ^7Y culparán a "los terroristas", ¿cierto?,,
sp_lab_cine_intro,194.25,196.5,^2Farah: ^7Sabía que eras confiable.,,
sp_lab_cine_intro,197.5,202,^2Farah: ^7Si Barkov está ahí... es mío.,,
sp_lab_cine_intro,203,206.35,^2Price: ^7Esta es una misión secreta para destruir el laboratorio de Barkov.,,
sp_lab_cine_intro,206.55,209.55,^2Price: ^7Nikolai estará dentro, él proveerá los explosivos.,,
sp_lab_cine_intro,209.75,218.15,^2Price: ^7Dos equipos se infiltrarán. Garrick y yo colocaremos las cargas en las tuberías... Farah y Alex buscarán el detonador de Nikolai y volarán la caldera.,,
sp_lab_cine_intro,218.3,222.35,^2Price: ^7Cuando las cargas estén listas, tomen distancia... y derríbenlo.,,
sp_lab_cine_intro,220,224,GEORGIA,,
sp_lab_cine_intro,222.5,225.65,^2Price: ^7El apoyo aéreo de Laswell abrirá camino. El resto va por nosotros.,,
sp_lab_cine_intro,226.35,229.35,^2Laswell: ^7Hay tropas en el lado norte del puente. Abran fuego.,,
sp_lab_cine_intro,229.4,231.4,^2Operador UAV de EE. UU.: ^7Recibido Watcher. Tres segundos para el impacto.,,
sp_lab_cine_sacrifice,4.2,5,^2Farah: ^7¡Despejado!,,
sp_lab_cine_sacrifice,7.17,8.04,^2Farah: ^7¿Qué pasó?,,
sp_lab_cine_sacrifice,9.25,10.25,^2Alex: ^7El detonador no sirve.,,
sp_lab_cine_sacrifice,13.28,14.11,^2Farah: ^7Está muerto.,,
sp_lab_cine_sacrifice,16.29,17.18,^2Farah:^7 Yo iré.,,
sp_lab_cine_sacrifice,18.27,19.21,^2Alex:^7 ¿Y qué harás?,,
sp_lab_cine_sacrifice,19.25,21,^2Farah: ^7Encender la caldera.,,
sp_lab_cine_sacrifice,21.18,22.23,^2Alex: ^7No te alejarás a tiempo.,,
sp_lab_cine_sacrifice,22.28,24,^2Farah: ^7Yo sé lo que hago.,,
sp_lab_cine_sacrifice,25.24,26.1,^2Alex: ^7Farah...,,
sp_lab_cine_sacrifice,26.22,27.1,^2Alex: ^7... escúchame.,,
sp_lab_cine_sacrifice,27.12,28.15,^2Farah:^7 No, tú escúchame...,,
sp_lab_cine_sacrifice,29.13,34.14,^2Farah: ^7... por este veneno mi pueblo conoce algo peor que la guerra. No llegué hasta aquí para volver.,,
sp_lab_cine_sacrifice,34.19,36.09,^2Alex: ^7No te estoy pidiendo que vuelvas...,,
sp_lab_cine_sacrifice,37.18,39.08,^2Alex: ^7... te pido que me des la orden.,,
sp_lab_cine_sacrifice,40.12,41.1,^2Farah:^7 No lo haré.,,
sp_lab_cine_sacrifice,41.12,42.22,^2Alex: ^7Comandante, por favor.,,
sp_lab_cine_sacrifice,42.26,44.25,^2Farah:^7 No soy tu comandante.,,
sp_lab_cine_sacrifice,45.01,46,^2Alex:^7 ¿Y quién lo es?,,
