panama_frontend,19,24,^1Section: ^7Times have changed old man. He's going down.
panama_int_1,0.1,3,"^1Woods: ^7This mission was good, planning good."
panama_int_1,3.2,7.2,"^1Woods: ^7The only piece that didn't fit was Hudson, on the comm link running the show."
panama_int_1,9.2,19.2,"^1Woods: ^7It just felt off, even on the way in...I felt it...you know it was gnawing at me...I just didn't look at it."
panama_int_2,0.1,3,"^1Woods: ^7I may have questioned orders, but I never questioned motives."
panama_int_2,3.2,8,"^1Woods: ^7You take care of your unit, you get your guys home safe."
panama_int_2,8.1,9.1,"^1Section: ^7Roger that, Frank."
panama_int_2,10.1,16,^1Woods: ^7That's not how it is. Chain of command's fucked.
panama_int_2,17,23,^1Woods: ^7I'm a soldier. I take orders and I get shit done.
panama_load,0.1,1.2,"^1Section: ^7Commander Mason, for Sergeant Woods."
panama_load,6.1,8.2,^1Woods: ^7I gotcha kid. You're okay...
panama_load,8.3,11,^1Woods: ^7What took you so long? Started thinking you weren't gonna make it.
panama_load,16,17.1,^1Section: ^7What the fuck was I doing there?
panama_load,24,28.2,^1Woods: ^7The dead don't suffer. That's why you and I are still here.
panama_load,29.5,32,^1Menendez: ^7You suffer with me.
panama_load,32.1,39,^1Woods: ^7He's got a plan for you kid. He's been working it for 30 years and he is counting on you coming after him.
panama_load,39.1,42,^1Section: ^7Wait a minute..Frank you have intel?
panama_load,42.2,49.1,"^1Woods: ^7Remember that pendant? Pfft... disappeared...What do you think, it just sprouted legs and walked away?"
panama_load,51,59,"^1Woods: ^7This guy, he knows every angle, every move you're gonna make, he's gonna take out 20, 30 million people."
panama_load,61.1,65.1,^1Woods: ^7As if that's gonna bring her back. It's about his sister.
panama_load,66,70,^1Section: ^7He killed my father to get to you.
panama_load,72,74,^1Woods: ^7There's no clean shot with that guy- 
panama_load,74.1,77.1,^1Section: ^7Hey! What the fuck happened in Panama? 
panama_load,79.2,82.1,^1Woods: ^7I was pretty sure we got him in Nicaragua.
panama_load,83.1,87,"^1Woods: ^7About a year later, he shows up in Panama with that piece of shit Noriega."
panama_load,88,94,^1Woods: ^7That's the last straw for the CIA. The orders come down from George H. W. for a snatch and grab.
panama_load,95,97.1,"^1Woods: ^7So, your Dad and I, we go in..."
panama_load,97.3,99,^1Woods: ^7...what a shit show.
prologue,18.2,20.2,^1Harper: ^7Secure the building.
prologue,38.2,43.2,"^1Commando: ^7We've scoured every inch of ""The Vault"" sir, except this room. "
prologue,50,52.1,"^1Woods: ^7Safety's on, dipshit."
prologue,54,55.4,"^1Section: ^7Hey, old man."
prologue,56,58.1,^1Section: ^7Was Raul Menendez here?
prologue,58.2,66.2,"^1Harper: ^7Sergeant Woods! Raul Menendez is the leader of Cordis Die, and the most dangerous terrorist since Osama Bin Laden. "
prologue,76.1,79.1,"^1Harper: ^7Fucking waste of time, guy's a vegetable. "
prologue,79.2,80.5,^1Section: ^7Back off!
prologue,86.1,89.2,"^1Woods: ^7All he said was...""Mi hermana...""."
prologue,91.2,94.1,"^1Woods: ^7That's Spanish for sister, Dipshit."
prologue,100.2,102.2,^1Section: ^7You suffer with me...
prologue,104,110,^1Woods: ^7You boys better get your shit together...he's gonna attack.
prologue,111,115.1,"^1Woods: ^7If you have information about a threat to national security, you got to tell us."
prologue,116,117.3,^1Woods: ^7Turn the camera on.
prologue,120,126.3,"^1Woods: ^7Your old man, he was doing okay in Alaska...fucking Hudson showed up..."
prologue,128,132,^1David: ^7Dad! I'm scared...I need help!
prologue,132.1,135,"^1Mason: ^7You're 7 years old David, stop acting like a baby."
prologue,137.1,139,^1David: ^7I hate you. 
prologue,143,145,^1Mason: ^7David....wait!
prologue,152.2,157,"^1David: ^7Go back to the army, like you did when Mom died. "
prologue,161.2,165,"^1Lt. Colonel North: ^7Lt. Colonel North, NSC. You already know Jason Hudson. "
prologue,165.1,166.3,^1Mason: ^7What are you doing here? 
prologue,167.1,174.3,"^1Lt. Colonel North: ^7Yesterday, Sgt. Woods led a covert team to take out an arms smuggling ring in Angola. This morning, we lost contact."
prologue,175.1,178,"^1Mason: ^7So go get him, CIA. Why are you here? "
prologue,178.1,186.2,"^1Hudson: ^7Castro and the Russians are all over Angola, we can't go in. The CIA have buried the mission. Woods, and his squad, no longer exist. "
prologue,187,189.7,"^1Lt. Colonel North: ^7We've got whatever you need, Mason. Name it. "
prologue,190.2,196.1,"^1Hudson: ^7David can stay with Jenny, like before. She loves having him...he'll be fine. "
prologue,197,202,"^1David: ^7Dad, you said you'd never go back to the army. You promised me. "
prologue,202.2,207.1,"^1Mason: ^7It's Uncle Woods, son. He'd do it for me. "
so_cmp_afghanistan_load,0.1,3.2,"^1Section: ^7I can't figure out Menendez, without getting inside his fucking head."
so_cmp_afghanistan_load,5.1,7.2,"^1Section: ^7Salazar, you grew up in Nicaragua during his rise to power."
so_cmp_afghanistan_load,8.1,14,"^1Section: ^7You know his legends better than anyone. Tell me, why does he hate us so much?"
so_cmp_afghanistan_load,15.1,17.1,^1Salazar: ^7(In Spanish) The First Cold War.
so_cmp_afghanistan_load,18.2,22,"^1Salazar: ^7As a boy, he witnessed the Contras rape and murder his people..."
so_cmp_afghanistan_load,22.2,27.1,^1Salazar: ^7In '72 there was a colossal earthquake. His family lost everything.
so_cmp_afghanistan_load,27.2,34,"^1Salazar: ^7A year later the only thing he ever loved, his sister, Josefina, was crippled in a fire."
so_cmp_afghanistan_load,34.1,41.1,"^1Salazar: ^7Raul and his father started over, sold drugs for easy money. They became rich, powerful, legends of Managua."
so_cmp_afghanistan_load,41.2,48.2,^1Salazar: ^7The Menendez cartel was all but untouchable. So the CIA took out Raul's father in a U.S. sanctioned assassination.
so_cmp_afghanistan_load,49.2,54.2,"^1Section: ^7Right, so now Menendez fucking hated America and started running guns in Afghanistan for his own private army..."
so_cmp_afghanistan_load,55.2,58.1,"^1Section: ^7CIA got wind of it, and went on the hunt for him in Kabul."
so_cmp_afghanistan_load,61,63.1,"^1Section: ^7That was the photo Woods showed us in the Vault, remember?"
so_cmp_afghanistan_load,63.2,68,^1Woods: ^7See that handsome bastard? That's me...the ugly one's your father
so_cmp_afghanistan_load,68.1,74.1,"^1Woods: ^7After 'Nam, the numbers and all that, he was one dangerous son of a bitch."
yemen_load_2a,0.1,1.1,^1Section: ^7Did you do it?
yemen_load_2a,2.2,3,^1Karma: ^7...I'm in.
yemen_load_2a,3.1,3.9,"^1Salazar: ^7Fucking A, sister."
yemen_load_2a,4.2,15,"^1Karma: ^7You don't understand. Right before I quit Tacitus, I created a Celerium WORM which could decrypt anything... Quantum shit don't crack this easy... Even for me."
yemen_load_2b,0.1,1,^1Section: ^7What do you got?
yemen_load_2b,2,4.1,"^1CIA Nerd: ^7Ahhh, it's a piece of piss, this Celerium."
yemen_load_2b,6.1,8.2,^1CIA Nerd: ^7Ohh...Hell's bells to buggery...hang on mate...
yemen_load_2b,10.2,14.1,^1CIA Nerd: ^7Bingo! Some tosser left the back door open.
yemen_load_3,0.1,5,^1Section: ^7Menendez's network. All countries getting fucked by the New Cold War...
yemen_load_3,6.2,13.1,"^1Section: ^7Wait a minute...New York, D.C., The Pentagon..."
yemen_load_3,16.1,20,"^1Section: ^7Shanghai, Beijing, Hong Kong..."
yemen_load_3,21,25.2,"^1Section: ^7Menendez is gonna attack America and China, taking out both superpowers at the same time."
yemen_load_3,26.1,33.1,^1Section: ^7Wh..Wh... All those files have the same prefix...6-1-9...6-1...Six-nineteen...
yemen_load_3,34.2,37.1,^1Section: ^7Oh my God. June nineteenth...that's...
yemen_load_3,39,39.4,^1Section: ^7That's tomorrow. 
yemen_load_3,41,49,"^1Salazar: ^7(In spanish) June 19th.... ""Freedom day"". The abolition of slavery."
yemen_load_3,54,56.2,^1Section: ^7That son of a bitch. Get me Briggs.
yemen_load_3,57.1,61,"^1Section: ^7Admiral, the cyber attack is 6/19, tomorrow."
yemen_load_3,62,67,"^1Briggs: ^7We have to move on Yemen right away. No, you have to go in there, capture Menendez for interrogation."
yemen_load_3,67.1,67.5,^1Section: ^7It's a tr-
yemen_load_3,67.6,72,"^1Briggs: ^7You contact Farid and the Yemeni militia, we need their help."
yemen_load_3,72.2,78.2,"^1Section: ^7Admiral, it's a trap. Menendez has been playing us the whole time. If we move on Yemen, that's exactly what he wants us to do."
yemen_load_3,79.1,82.1,^1Briggs: ^7You get your team together. You got two hours.

